id,referencia,marca,capacidad,ciudad,responsable
9699,ACH22,Haceb,400,Barbosa,Laura Toro
5280,ACH01,Kalley,1993,Envigado,Yiyo Builes
2312,ACH43,Haceb,813,Medellín,Laura Toro
5613,ACH22,Haceb,1202,Itagui,Yiyo Builes
587,ACH01,Haceb,946,Envigado,Yiyo Builes
7852,ACH01,Sony,441,Envigado,Laura Toro
2517,ACH01,Kalley,1371,Envigado,Laura Toro
3346,ACH01,Haceb,205,Medellín,Camila Builes
6306,ACH43,Haceb,1529,Envigado,Dante Builes
8788,ACH43,Haceb,871,Sabaneta,Camila Builes
5206,ACH22,Sony,906,Envigado,Gandalf Toro
2453,ACH43,Kalley,1811,Barbosa,Dante Builes
8113,ACH43,Sony,737,Sabaneta,Camila Builes
6454,ACH22,Kalley,531,Barbosa,Gandalf Toro
49,ACH01,Kalley,1388,Barbosa,Dante Builes
8304,ACH43,Kalley,1958,Medellín,Dante Builes
3448,ACH01,Kalley,1865,Medellín,Dante Builes
6794,ACH22,Kalley,1987,Sabaneta,Dante Builes
5559,ACH22,Haceb,1060,Sabaneta,Dante Builes
5848,ACH43,Haceb,609,Medellín,Yiyo Builes
1133,ACH43,Sony,1131,Medellín,Dante Builes
3561,ACH43,Haceb,829,Sabaneta,Laura Toro
4733,ACH22,Kalley,1900,Itagui,Gandalf Toro
5763,ACH43,Kalley,1883,Itagui,Laura Toro
9750,ACH01,Sony,1524,Envigado,Camila Builes
2378,ACH22,Haceb,477,Envigado,Laura Toro
4547,ACH22,Kalley,232,Medellín,Laura Toro
3023,ACH22,Kalley,1458,Envigado,Gandalf Toro
2910,ACH01,Kalley,440,Envigado,Gandalf Toro
6944,ACH01,Kalley,1445,Medellín,Dante Builes
1237,ACH01,Sony,158,Barbosa,Camila Builes
4796,ACH22,Sony,1555,Medellín,Camila Builes
8700,ACH22,Haceb,1169,Sabaneta,Gandalf Toro
3628,ACH22,Haceb,1807,Envigado,Laura Toro
24,ACH01,Haceb,197,Itagui,Camila Builes
3027,ACH22,Haceb,890,Envigado,Laura Toro
6704,ACH22,Haceb,531,Medellín,Laura Toro
4592,ACH43,Kalley,309,Envigado,Yiyo Builes
3519,ACH43,Kalley,1501,Sabaneta,Laura Toro
370,ACH01,Kalley,1313,Medellín,Gandalf Toro
6580,ACH43,Haceb,1091,Envigado,Laura Toro
9104,ACH01,Haceb,1874,Itagui,Yiyo Builes
7083,ACH22,Haceb,1638,Medellín,Dante Builes
95,ACH43,Kalley,763,Sabaneta,Laura Toro
9461,ACH01,Kalley,355,Envigado,Dante Builes
7378,ACH22,Kalley,1045,Envigado,Laura Toro
7928,ACH43,Haceb,866,Barbosa,Yiyo Builes
9374,ACH22,Kalley,663,Sabaneta,Yiyo Builes
6914,ACH01,Haceb,1975,Medellín,Laura Toro
3506,ACH22,Haceb,1574,Itagui,Laura Toro
8293,ACH01,Sony,1428,Sabaneta,Camila Builes
7682,ACH01,Sony,1877,Medellín,Yiyo Builes
8274,ACH22,Sony,647,Medellín,Dante Builes
3486,ACH43,Kalley,868,Barbosa,Yiyo Builes
4060,ACH01,Kalley,1522,Envigado,Yiyo Builes
2296,ACH43,Kalley,1155,Medellín,Yiyo Builes
7065,ACH43,Haceb,400,Envigado,Yiyo Builes
5313,ACH01,Kalley,1181,Sabaneta,Yiyo Builes
485,ACH01,Sony,1689,Barbosa,Yiyo Builes
1614,ACH22,Kalley,692,Barbosa,Dante Builes
3628,ACH22,Kalley,1949,Envigado,Laura Toro
6740,ACH01,Kalley,145,Medellín,Dante Builes
4083,ACH01,Sony,687,Medellín,Camila Builes
6870,ACH01,Haceb,1497,Sabaneta,Camila Builes
6454,ACH01,Kalley,676,Envigado,Camila Builes
1378,ACH43,Haceb,804,Envigado,Yiyo Builes
5428,ACH01,Kalley,995,Medellín,Laura Toro
5879,ACH43,Haceb,1304,Barbosa,Dante Builes
7778,ACH01,Kalley,1755,Envigado,Laura Toro
2421,ACH01,Sony,1453,Itagui,Camila Builes
9771,ACH22,Haceb,1647,Itagui,Camila Builes
4358,ACH43,Sony,717,Barbosa,Camila Builes
4601,ACH43,Sony,254,Envigado,Laura Toro
3180,ACH43,Sony,534,Envigado,Yiyo Builes
5038,ACH01,Kalley,1795,Envigado,Gandalf Toro
1022,ACH43,Haceb,1087,Sabaneta,Dante Builes
1031,ACH22,Sony,1537,Itagui,Dante Builes
1724,ACH01,Sony,1172,Medellín,Yiyo Builes
3518,ACH22,Haceb,119,Medellín,Laura Toro
9404,ACH43,Haceb,156,Medellín,Camila Builes
3533,ACH22,Sony,793,Itagui,Camila Builes
4751,ACH43,Kalley,1644,Medellín,Laura Toro
3653,ACH43,Kalley,1936,Medellín,Laura Toro
1367,ACH22,Haceb,832,Envigado,Yiyo Builes
1271,ACH01,Sony,913,Envigado,Dante Builes
78,ACH22,Kalley,824,Medellín,Gandalf Toro
9905,ACH43,Haceb,445,Medellín,Gandalf Toro
906,ACH01,Kalley,746,Sabaneta,Laura Toro
9844,ACH22,Kalley,630,Itagui,Gandalf Toro
4035,ACH22,Haceb,325,Sabaneta,Gandalf Toro
6178,ACH43,Sony,1299,Medellín,Gandalf Toro
9288,ACH43,Haceb,1909,Itagui,Yiyo Builes
9227,ACH01,Kalley,578,Itagui,Yiyo Builes
8147,ACH01,Sony,997,Itagui,Yiyo Builes
8390,ACH22,Sony,1067,Medellín,Gandalf Toro
22,ACH43,Sony,510,Itagui,Camila Builes
5283,ACH22,Sony,1465,Envigado,Dante Builes
4553,ACH22,Sony,683,Barbosa,Camila Builes
4436,ACH01,Haceb,1108,Envigado,Dante Builes
2125,ACH43,Haceb,1752,Envigado,Dante Builes
2515,ACH22,Kalley,983,Medellín,Camila Builes
2603,ACH43,Haceb,468,Itagui,Laura Toro
8619,ACH01,Haceb,1862,Sabaneta,Dante Builes
9215,ACH22,Sony,1587,Sabaneta,Yiyo Builes
4082,ACH22,Kalley,109,Medellín,Dante Builes
4853,ACH22,Haceb,1613,Envigado,Gandalf Toro
9447,ACH43,Sony,1910,Envigado,Yiyo Builes
5359,ACH43,Sony,493,Sabaneta,Dante Builes
7078,ACH01,Sony,1354,Sabaneta,Camila Builes
2857,ACH43,Sony,1061,Envigado,Laura Toro
2819,ACH01,Kalley,1149,Envigado,Laura Toro
7851,ACH43,Sony,287,Sabaneta,Gandalf Toro
6550,ACH01,Sony,1522,Envigado,Gandalf Toro
806,ACH43,Haceb,1254,Barbosa,Yiyo Builes
852,ACH01,Kalley,1383,Medellín,Yiyo Builes
1807,ACH01,Kalley,1563,Envigado,Camila Builes
2017,ACH43,Kalley,1305,Barbosa,Camila Builes
3623,ACH01,Sony,795,Itagui,Gandalf Toro
8205,ACH43,Sony,1252,Sabaneta,Dante Builes
9271,ACH01,Sony,1509,Envigado,Camila Builes
2067,ACH43,Sony,958,Barbosa,Yiyo Builes
1943,ACH22,Sony,1142,Medellín,Dante Builes
576,ACH01,Haceb,1600,Sabaneta,Camila Builes
2115,ACH01,Sony,1343,Envigado,Laura Toro
1217,ACH01,Sony,531,Medellín,Camila Builes
5158,ACH01,Kalley,841,Barbosa,Gandalf Toro
3235,ACH22,Kalley,1434,Envigado,Yiyo Builes
8593,ACH22,Sony,115,Barbosa,Yiyo Builes
9271,ACH43,Haceb,176,Itagui,Dante Builes
5310,ACH01,Sony,702,Medellín,Yiyo Builes
8331,ACH22,Kalley,108,Barbosa,Laura Toro
4193,ACH43,Kalley,821,Sabaneta,Camila Builes
5195,ACH22,Sony,1820,Envigado,Camila Builes
945,ACH43,Sony,936,Barbosa,Camila Builes
2395,ACH01,Sony,1636,Itagui,Dante Builes
5169,ACH01,Kalley,1043,Envigado,Yiyo Builes
6437,ACH43,Haceb,1737,Medellín,Camila Builes
1726,ACH43,Kalley,1257,Envigado,Gandalf Toro
5639,ACH01,Kalley,214,Envigado,Gandalf Toro
3641,ACH22,Kalley,1023,Envigado,Dante Builes
7540,ACH01,Sony,1783,Envigado,Laura Toro
8251,ACH43,Sony,504,Barbosa,Laura Toro
4098,ACH43,Kalley,231,Envigado,Laura Toro
7245,ACH43,Sony,1759,Sabaneta,Dante Builes
7875,ACH01,Haceb,1310,Itagui,Yiyo Builes
2342,ACH01,Haceb,1833,Medellín,Yiyo Builes
5576,ACH43,Kalley,1500,Barbosa,Camila Builes
6583,ACH22,Haceb,1411,Envigado,Dante Builes
2120,ACH01,Haceb,790,Barbosa,Gandalf Toro
8071,ACH01,Sony,886,Itagui,Dante Builes
7604,ACH22,Haceb,1830,Envigado,Gandalf Toro
7829,ACH43,Sony,507,Medellín,Gandalf Toro
4998,ACH43,Kalley,1619,Sabaneta,Yiyo Builes
1205,ACH22,Haceb,179,Medellín,Dante Builes
1801,ACH43,Kalley,459,Envigado,Camila Builes
7626,ACH01,Haceb,582,Itagui,Camila Builes
6424,ACH01,Kalley,1279,Itagui,Gandalf Toro
6542,ACH22,Kalley,1656,Barbosa,Yiyo Builes
3135,ACH01,Kalley,897,Itagui,Gandalf Toro
8092,ACH43,Sony,1636,Sabaneta,Laura Toro
8458,ACH01,Sony,584,Medellín,Gandalf Toro
7024,ACH22,Kalley,797,Itagui,Dante Builes
1748,ACH43,Kalley,718,Barbosa,Camila Builes
9311,ACH22,Kalley,1618,Envigado,Gandalf Toro
9113,ACH22,Kalley,305,Sabaneta,Gandalf Toro
2414,ACH22,Sony,1358,Medellín,Yiyo Builes
9805,ACH22,Sony,1397,Itagui,Camila Builes
9760,ACH22,Kalley,285,Barbosa,Gandalf Toro
7406,ACH43,Haceb,1637,Medellín,Yiyo Builes
4935,ACH43,Haceb,321,Sabaneta,Yiyo Builes
2816,ACH43,Kalley,640,Barbosa,Dante Builes
2965,ACH22,Sony,794,Envigado,Gandalf Toro
3964,ACH43,Sony,1993,Barbosa,Laura Toro
5939,ACH22,Haceb,1691,Itagui,Laura Toro
7703,ACH22,Haceb,1514,Itagui,Gandalf Toro
2338,ACH43,Haceb,132,Sabaneta,Camila Builes
3581,ACH01,Haceb,918,Sabaneta,Camila Builes
7003,ACH43,Haceb,172,Sabaneta,Camila Builes
5849,ACH01,Kalley,1043,Itagui,Yiyo Builes
7444,ACH22,Sony,1002,Itagui,Gandalf Toro
9461,ACH01,Kalley,1974,Sabaneta,Gandalf Toro
31,ACH22,Sony,1060,Sabaneta,Camila Builes
7280,ACH01,Haceb,1340,Envigado,Dante Builes
3026,ACH43,Haceb,1819,Medellín,Dante Builes
5522,ACH01,Kalley,1229,Envigado,Yiyo Builes
9466,ACH43,Kalley,1941,Medellín,Dante Builes
2662,ACH43,Sony,652,Barbosa,Dante Builes
2014,ACH22,Haceb,203,Envigado,Dante Builes
9829,ACH01,Sony,286,Itagui,Camila Builes
641,ACH01,Sony,1052,Barbosa,Yiyo Builes
4774,ACH22,Sony,1510,Itagui,Laura Toro
6601,ACH01,Kalley,549,Envigado,Yiyo Builes
6347,ACH01,Haceb,906,Medellín,Camila Builes
3164,ACH01,Sony,1999,Barbosa,Yiyo Builes
8947,ACH22,Haceb,838,Medellín,Yiyo Builes
5398,ACH22,Sony,1768,Sabaneta,Yiyo Builes
1160,ACH43,Kalley,1136,Barbosa,Dante Builes
9147,ACH01,Kalley,614,Envigado,Dante Builes
3529,ACH22,Sony,580,Barbosa,Dante Builes
8893,ACH43,Haceb,149,Barbosa,Laura Toro
4843,ACH43,Sony,1868,Barbosa,Camila Builes
9793,ACH22,Haceb,1821,Barbosa,Camila Builes
16,ACH01,Sony,1425,Envigado,Camila Builes
1415,ACH01,Haceb,550,Medellín,Laura Toro
3887,ACH22,Haceb,1375,Envigado,Laura Toro
7961,ACH01,Haceb,1060,Sabaneta,Dante Builes
1929,ACH01,Sony,1033,Envigado,Yiyo Builes
3516,ACH43,Sony,1051,Medellín,Yiyo Builes
7158,ACH22,Haceb,1756,Barbosa,Camila Builes
5850,ACH22,Kalley,1306,Sabaneta,Camila Builes
8934,ACH22,Sony,697,Barbosa,Gandalf Toro
6445,ACH22,Kalley,205,Envigado,Camila Builes
3008,ACH43,Haceb,624,Barbosa,Gandalf Toro
4282,ACH01,Haceb,521,Envigado,Laura Toro
7654,ACH22,Haceb,1777,Sabaneta,Yiyo Builes
9004,ACH22,Sony,112,Sabaneta,Yiyo Builes
1512,ACH22,Sony,1726,Medellín,Yiyo Builes
3401,ACH01,Sony,1370,Medellín,Camila Builes
5468,ACH43,Kalley,300,Envigado,Laura Toro
7985,ACH22,Haceb,1076,Barbosa,Gandalf Toro
8801,ACH22,Haceb,1329,Medellín,Camila Builes
1253,ACH43,Haceb,1748,Sabaneta,Camila Builes
3032,ACH43,Kalley,1249,Sabaneta,Camila Builes
598,ACH43,Haceb,205,Medellín,Yiyo Builes
4587,ACH01,Haceb,760,Itagui,Laura Toro
4990,ACH43,Kalley,843,Sabaneta,Gandalf Toro
9124,ACH01,Kalley,171,Envigado,Gandalf Toro
7947,ACH22,Haceb,806,Sabaneta,Gandalf Toro
3393,ACH22,Kalley,938,Itagui,Laura Toro
6626,ACH43,Kalley,1209,Itagui,Gandalf Toro
213,ACH22,Sony,1481,Medellín,Laura Toro
2017,ACH01,Haceb,154,Itagui,Camila Builes
7892,ACH43,Haceb,173,Itagui,Yiyo Builes
1191,ACH43,Sony,1204,Medellín,Gandalf Toro
341,ACH43,Sony,953,Barbosa,Dante Builes
661,ACH22,Haceb,844,Sabaneta,Laura Toro
8413,ACH43,Sony,867,Envigado,Gandalf Toro
3327,ACH43,Kalley,673,Medellín,Laura Toro
7217,ACH22,Sony,149,Itagui,Yiyo Builes
7602,ACH22,Sony,1029,Medellín,Dante Builes
6423,ACH01,Sony,766,Itagui,Dante Builes
7982,ACH22,Kalley,316,Barbosa,Laura Toro
9529,ACH43,Haceb,343,Barbosa,Yiyo Builes
1631,ACH43,Haceb,1558,Barbosa,Dante Builes
407,ACH01,Sony,118,Sabaneta,Gandalf Toro
9542,ACH01,Haceb,1816,Barbosa,Gandalf Toro
2711,ACH22,Sony,1068,Barbosa,Gandalf Toro
8415,ACH01,Haceb,1836,Barbosa,Dante Builes
7301,ACH22,Kalley,430,Sabaneta,Gandalf Toro
8155,ACH22,Haceb,1741,Barbosa,Dante Builes
3454,ACH01,Kalley,1243,Barbosa,Gandalf Toro
8538,ACH43,Kalley,1891,Barbosa,Camila Builes
4787,ACH22,Kalley,1739,Barbosa,Camila Builes
4567,ACH43,Haceb,730,Barbosa,Laura Toro
4894,ACH43,Haceb,183,Sabaneta,Laura Toro
7826,ACH01,Sony,799,Itagui,Gandalf Toro
795,ACH43,Haceb,1925,Sabaneta,Gandalf Toro
4650,ACH22,Sony,1639,Itagui,Yiyo Builes
5246,ACH22,Kalley,527,Medellín,Camila Builes
7260,ACH22,Kalley,441,Barbosa,Dante Builes
8341,ACH43,Kalley,1153,Barbosa,Laura Toro
5818,ACH01,Haceb,238,Itagui,Gandalf Toro
1290,ACH01,Haceb,1194,Barbosa,Laura Toro
5678,ACH22,Kalley,163,Barbosa,Laura Toro
2553,ACH43,Sony,164,Sabaneta,Gandalf Toro
3571,ACH01,Sony,754,Barbosa,Camila Builes
8265,ACH43,Sony,959,Medellín,Gandalf Toro
1341,ACH22,Haceb,1433,Barbosa,Camila Builes
4467,ACH43,Haceb,650,Sabaneta,Camila Builes
906,ACH22,Kalley,1886,Medellín,Laura Toro
4473,ACH22,Kalley,1266,Itagui,Camila Builes
4563,ACH22,Haceb,1551,Medellín,Laura Toro
105,ACH22,Kalley,738,Medellín,Camila Builes
512,ACH43,Haceb,1957,Medellín,Camila Builes
99,ACH01,Haceb,363,Medellín,Laura Toro
7799,ACH22,Kalley,585,Sabaneta,Dante Builes
8769,ACH01,Kalley,301,Sabaneta,Gandalf Toro
9774,ACH43,Sony,401,Sabaneta,Camila Builes
3902,ACH43,Haceb,158,Sabaneta,Dante Builes
615,ACH22,Haceb,1298,Sabaneta,Yiyo Builes
5324,ACH01,Haceb,330,Envigado,Laura Toro
5904,ACH22,Sony,1729,Barbosa,Laura Toro
7898,ACH22,Sony,1317,Barbosa,Laura Toro
5367,ACH22,Haceb,1373,Sabaneta,Yiyo Builes
2996,ACH43,Kalley,469,Sabaneta,Camila Builes
9973,ACH43,Kalley,136,Itagui,Dante Builes
7687,ACH01,Kalley,416,Medellín,Camila Builes
9704,ACH01,Sony,513,Itagui,Yiyo Builes
7097,ACH43,Haceb,304,Sabaneta,Dante Builes
432,ACH43,Haceb,1240,Itagui,Laura Toro
7183,ACH01,Sony,1524,Barbosa,Camila Builes
6485,ACH22,Kalley,1496,Barbosa,Laura Toro
2740,ACH22,Sony,207,Barbosa,Laura Toro
8062,ACH43,Haceb,693,Envigado,Yiyo Builes
226,ACH22,Sony,1173,Envigado,Gandalf Toro
6546,ACH22,Sony,871,Itagui,Laura Toro
7777,ACH43,Kalley,879,Barbosa,Yiyo Builes
6029,ACH22,Sony,1729,Envigado,Laura Toro
3553,ACH22,Kalley,1423,Barbosa,Laura Toro
1615,ACH43,Sony,1596,Barbosa,Gandalf Toro
4357,ACH22,Sony,433,Envigado,Camila Builes
38,ACH01,Haceb,1876,Itagui,Yiyo Builes
9199,ACH22,Kalley,171,Envigado,Yiyo Builes
813,ACH01,Sony,215,Barbosa,Yiyo Builes
406,ACH43,Kalley,1747,Itagui,Camila Builes
9554,ACH22,Kalley,1126,Sabaneta,Yiyo Builes
2962,ACH01,Haceb,1511,Envigado,Yiyo Builes
3264,ACH22,Kalley,1418,Sabaneta,Gandalf Toro
1694,ACH43,Sony,1090,Sabaneta,Gandalf Toro
3310,ACH01,Kalley,1478,Envigado,Laura Toro
8100,ACH22,Kalley,1964,Medellín,Gandalf Toro
3540,ACH01,Haceb,1856,Sabaneta,Yiyo Builes
9783,ACH43,Haceb,1408,Medellín,Laura Toro
3545,ACH22,Sony,1419,Itagui,Laura Toro
8201,ACH22,Haceb,268,Itagui,Gandalf Toro
9109,ACH22,Kalley,903,Envigado,Yiyo Builes
6157,ACH01,Haceb,1684,Sabaneta,Gandalf Toro
7803,ACH01,Sony,1512,Sabaneta,Dante Builes
7065,ACH01,Haceb,1712,Envigado,Yiyo Builes
8264,ACH01,Sony,752,Envigado,Dante Builes
4904,ACH22,Sony,1121,Sabaneta,Yiyo Builes
1849,ACH01,Kalley,1448,Medellín,Laura Toro
6851,ACH43,Kalley,1863,Envigado,Yiyo Builes
4567,ACH22,Haceb,961,Itagui,Dante Builes
8916,ACH43,Haceb,1774,Sabaneta,Camila Builes
8198,ACH22,Haceb,1473,Medellín,Gandalf Toro
5809,ACH01,Sony,1981,Envigado,Yiyo Builes
4112,ACH43,Haceb,769,Envigado,Yiyo Builes
2771,ACH01,Kalley,1905,Sabaneta,Laura Toro
8247,ACH22,Kalley,1932,Envigado,Dante Builes
9366,ACH22,Haceb,250,Envigado,Camila Builes
1340,ACH22,Sony,881,Sabaneta,Laura Toro
2595,ACH43,Haceb,144,Itagui,Camila Builes
2167,ACH43,Sony,503,Envigado,Yiyo Builes
8074,ACH22,Kalley,626,Sabaneta,Laura Toro
5028,ACH22,Sony,242,Medellín,Laura Toro
670,ACH43,Sony,1133,Itagui,Laura Toro
1008,ACH22,Sony,1212,Itagui,Gandalf Toro
7937,ACH01,Haceb,1852,Envigado,Laura Toro
916,ACH22,Haceb,943,Barbosa,Dante Builes
8656,ACH22,Kalley,1865,Barbosa,Laura Toro
9581,ACH01,Kalley,1057,Itagui,Laura Toro
4877,ACH01,Haceb,1820,Medellín,Laura Toro
4074,ACH22,Kalley,1533,Itagui,Yiyo Builes
4594,ACH22,Kalley,1393,Sabaneta,Yiyo Builes
8290,ACH43,Sony,1436,Envigado,Gandalf Toro
6661,ACH43,Haceb,1813,Medellín,Gandalf Toro
2805,ACH22,Sony,970,Sabaneta,Camila Builes
4309,ACH43,Sony,1451,Medellín,Gandalf Toro
254,ACH01,Sony,546,Itagui,Camila Builes
1273,ACH01,Sony,450,Medellín,Yiyo Builes
9199,ACH01,Kalley,1553,Itagui,Gandalf Toro
4770,ACH43,Kalley,313,Itagui,Dante Builes
6786,ACH43,Sony,350,Barbosa,Camila Builes
295,ACH43,Kalley,370,Sabaneta,Laura Toro
9259,ACH43,Haceb,502,Medellín,Gandalf Toro
528,ACH43,Haceb,1063,Envigado,Laura Toro
7515,ACH22,Haceb,389,Envigado,Laura Toro
6462,ACH01,Kalley,221,Sabaneta,Yiyo Builes
5791,ACH01,Haceb,1212,Envigado,Camila Builes
3728,ACH43,Kalley,981,Barbosa,Gandalf Toro
6083,ACH43,Sony,239,Sabaneta,Camila Builes
1563,ACH01,Haceb,878,Itagui,Gandalf Toro
269,ACH01,Sony,847,Envigado,Yiyo Builes
2077,ACH01,Sony,1651,Medellín,Dante Builes
7667,ACH01,Sony,808,Barbosa,Dante Builes
8002,ACH22,Kalley,1222,Itagui,Yiyo Builes
164,ACH22,Haceb,144,Envigado,Yiyo Builes
2950,ACH22,Kalley,1873,Envigado,Dante Builes
8470,ACH43,Sony,152,Sabaneta,Gandalf Toro
4323,ACH01,Kalley,1533,Sabaneta,Laura Toro
2012,ACH01,Sony,228,Medellín,Laura Toro
7797,ACH01,Kalley,1695,Itagui,Yiyo Builes
2743,ACH22,Sony,1140,Envigado,Camila Builes
7172,ACH22,Kalley,1689,Medellín,Yiyo Builes
1993,ACH22,Sony,437,Itagui,Gandalf Toro
2410,ACH22,Haceb,1257,Barbosa,Gandalf Toro
9885,ACH01,Kalley,483,Itagui,Yiyo Builes
7572,ACH01,Sony,415,Medellín,Gandalf Toro
7728,ACH43,Haceb,1106,Sabaneta,Yiyo Builes
5838,ACH43,Haceb,603,Itagui,Camila Builes
1177,ACH01,Sony,1644,Medellín,Yiyo Builes
2366,ACH43,Kalley,940,Medellín,Dante Builes
5734,ACH22,Sony,355,Medellín,Laura Toro
5483,ACH01,Haceb,674,Sabaneta,Dante Builes
2066,ACH43,Sony,858,Barbosa,Laura Toro
5839,ACH01,Sony,153,Itagui,Gandalf Toro
9239,ACH43,Haceb,1801,Barbosa,Yiyo Builes
4754,ACH43,Sony,557,Sabaneta,Yiyo Builes
6412,ACH01,Haceb,238,Itagui,Gandalf Toro
99,ACH43,Haceb,1435,Barbosa,Gandalf Toro
235,ACH43,Haceb,1942,Medellín,Gandalf Toro
8245,ACH22,Sony,1556,Envigado,Laura Toro
6398,ACH22,Sony,1744,Itagui,Laura Toro
4432,ACH43,Haceb,126,Barbosa,Laura Toro
8031,ACH01,Sony,498,Sabaneta,Laura Toro
7463,ACH01,Haceb,1374,Itagui,Camila Builes
3923,ACH22,Kalley,358,Medellín,Yiyo Builes
4839,ACH43,Kalley,1014,Sabaneta,Yiyo Builes
9869,ACH22,Sony,1906,Barbosa,Gandalf Toro
6055,ACH43,Haceb,291,Envigado,Camila Builes
2351,ACH01,Kalley,555,Barbosa,Laura Toro
374,ACH22,Kalley,1280,Envigado,Laura Toro
4406,ACH22,Kalley,1208,Sabaneta,Gandalf Toro
7578,ACH01,Kalley,1008,Barbosa,Dante Builes
7424,ACH43,Haceb,997,Medellín,Laura Toro
5084,ACH01,Haceb,889,Medellín,Yiyo Builes
1448,ACH22,Kalley,940,Itagui,Camila Builes
4637,ACH22,Kalley,559,Sabaneta,Laura Toro
6035,ACH22,Kalley,173,Barbosa,Gandalf Toro
2555,ACH43,Sony,1221,Sabaneta,Laura Toro
4921,ACH01,Haceb,1539,Barbosa,Gandalf Toro
434,ACH01,Sony,1223,Envigado,Dante Builes
6732,ACH22,Haceb,610,Envigado,Laura Toro
8995,ACH22,Kalley,277,Barbosa,Yiyo Builes
3138,ACH01,Haceb,1959,Barbosa,Yiyo Builes
986,ACH01,Haceb,833,Barbosa,Laura Toro
3900,ACH01,Sony,506,Sabaneta,Camila Builes
8609,ACH22,Kalley,562,Itagui,Camila Builes
5084,ACH22,Haceb,659,Medellín,Laura Toro
7760,ACH01,Sony,1417,Barbosa,Gandalf Toro
4632,ACH22,Haceb,593,Sabaneta,Laura Toro
867,ACH01,Kalley,1866,Itagui,Dante Builes
6636,ACH01,Kalley,1774,Itagui,Gandalf Toro
8366,ACH01,Sony,905,Envigado,Camila Builes
9762,ACH43,Kalley,585,Barbosa,Camila Builes
675,ACH22,Kalley,1274,Sabaneta,Camila Builes
695,ACH43,Kalley,1868,Envigado,Camila Builes
6269,ACH01,Haceb,1859,Envigado,Camila Builes
1726,ACH22,Sony,1610,Sabaneta,Yiyo Builes
1544,ACH22,Kalley,600,Barbosa,Laura Toro
5025,ACH22,Kalley,143,Barbosa,Laura Toro
6727,ACH22,Kalley,355,Medellín,Yiyo Builes
4965,ACH01,Sony,1279,Sabaneta,Dante Builes
5133,ACH43,Kalley,583,Medellín,Camila Builes
4055,ACH22,Kalley,1229,Itagui,Camila Builes
8418,ACH01,Sony,1637,Barbosa,Dante Builes
6183,ACH22,Kalley,1339,Itagui,Gandalf Toro
5235,ACH01,Kalley,1584,Medellín,Laura Toro
4202,ACH43,Kalley,1848,Envigado,Camila Builes
1680,ACH43,Kalley,1997,Barbosa,Camila Builes
7002,ACH01,Kalley,1622,Sabaneta,Camila Builes
5469,ACH01,Kalley,1210,Barbosa,Dante Builes
5055,ACH01,Kalley,387,Medellín,Gandalf Toro
9639,ACH43,Sony,219,Medellín,Camila Builes
1971,ACH43,Kalley,406,Itagui,Gandalf Toro
1772,ACH22,Sony,750,Barbosa,Camila Builes
9884,ACH22,Sony,211,Barbosa,Yiyo Builes
8641,ACH22,Kalley,1311,Envigado,Camila Builes
1497,ACH22,Haceb,373,Medellín,Yiyo Builes
5776,ACH22,Sony,136,Medellín,Gandalf Toro
5738,ACH01,Haceb,179,Sabaneta,Dante Builes
2202,ACH01,Sony,593,Itagui,Dante Builes
3204,ACH22,Haceb,1164,Itagui,Camila Builes
6400,ACH01,Kalley,528,Barbosa,Yiyo Builes
8568,ACH43,Haceb,945,Itagui,Gandalf Toro
6075,ACH01,Sony,1954,Itagui,Yiyo Builes
4150,ACH01,Kalley,650,Itagui,Laura Toro
3595,ACH43,Kalley,127,Sabaneta,Camila Builes
7847,ACH43,Sony,1413,Envigado,Camila Builes
9738,ACH01,Sony,1516,Barbosa,Camila Builes
8245,ACH01,Sony,1017,Barbosa,Laura Toro
3636,ACH22,Haceb,1060,Sabaneta,Gandalf Toro
7473,ACH01,Sony,1745,Medellín,Gandalf Toro
1696,ACH01,Sony,530,Sabaneta,Yiyo Builes
2746,ACH01,Sony,767,Envigado,Camila Builes
1336,ACH22,Sony,510,Envigado,Laura Toro
2453,ACH22,Kalley,805,Medellín,Camila Builes
2719,ACH43,Haceb,1060,Medellín,Laura Toro
4949,ACH01,Haceb,1350,Barbosa,Camila Builes
2681,ACH43,Sony,1298,Medellín,Laura Toro
9701,ACH43,Haceb,1329,Envigado,Yiyo Builes
5692,ACH22,Sony,399,Barbosa,Laura Toro
9826,ACH01,Sony,1358,Envigado,Dante Builes
3686,ACH22,Haceb,915,Sabaneta,Yiyo Builes
4063,ACH01,Kalley,1585,Barbosa,Laura Toro
6683,ACH22,Haceb,1247,Envigado,Gandalf Toro
2250,ACH43,Haceb,365,Barbosa,Gandalf Toro
8590,ACH43,Kalley,1054,Envigado,Dante Builes
8342,ACH22,Sony,1091,Medellín,Yiyo Builes
4969,ACH01,Sony,811,Envigado,Laura Toro
742,ACH22,Sony,690,Sabaneta,Dante Builes
4417,ACH43,Haceb,1825,Barbosa,Dante Builes
6782,ACH43,Haceb,1357,Medellín,Gandalf Toro
2008,ACH01,Sony,893,Barbosa,Gandalf Toro
3941,ACH22,Haceb,1198,Envigado,Yiyo Builes
7263,ACH43,Sony,620,Sabaneta,Dante Builes
1486,ACH43,Sony,1474,Itagui,Yiyo Builes
5367,ACH22,Kalley,940,Barbosa,Laura Toro
5484,ACH43,Haceb,555,Itagui,Laura Toro
